city,year,electoral_district,mention_count
Joensuu,2006,Pohjois-Karjalan läänin vaalipiiri,15
Joensuu,2008,Pohjois-Karjalan läänin vaalipiiri,6
Joensuu,2008,Pohjois-Karjalan vaalipiiri,7
Joensuu,2005,Pohjois-Karjalan läänin vaalipiiri,15
Joensuu,2006,Turun läänin pohjoinen vaalipiiri,1
Joensuu,2011,Kymen läänin vaalipiiri,1
Joensuu,2008,Keski-Suomen vaalipiiri,2
Joensuu,2006,Ahvenanmaan maakunnan vaalipiiri,1
Joensuu,2007,Hämeen läänin pohjoinen vaalipiiri,3
Joensuu,2006,Lapin vaalipiiri,1
Joensuu,2013,Pohjois-Karjalan läänin vaalipiiri,3
Joensuu,2013,Keski-Suomen läänin vaalipiiri,2
Joensuu,2008,Kuopion vaalipiiri,2
Joensuu,2006,Keski-Suomen vaalipiiri,7
Joensuu,2004,Uudenmaan vaalipiiri,3
Joensuu,2008,Satakunnan vaalipiiri,1
Joensuu,2013,Pohjois-Karjalan vaalipiiri,16
Joensuu,2011,Kymen vaalipiiri,1
Joensuu,2010,Pohjois-Karjalan läänin vaalipiiri,7
Joensuu,2004,Pohjois-Savon vaalipiiri,2
Joensuu,2007,Oulun vaalipiiri,1
Joensuu,2005,Pohjois-Karjalan vaalipiiri,6
Joensuu,2005,Helsingin vaalipiiri,1
Joensuu,2006,Oulun vaalipiiri,1
Joensuu,2009,Hämeen vaalipiiri,4
Joensuu,2011,Varsinais-Suomen vaalipiiri,1
Joensuu,2009,Uudenmaan vaalipiiri,5
Joensuu,2006,Vaasan läänin vaalipiiri,1
Joensuu,2007,Helsingin vaalipiiri,3
Joensuu,2008,Helsingin vaalipiiri,2
Joensuu,2004,Keski-Suomen vaalipiiri,1
Joensuu,2009,Turun läänin pohjoinen vaalipiiri,2
Joensuu,2013,Kymen vaalipiiri,4
Joensuu,2010,Oulun läänin vaalipiiri,2
Joensuu,2012,Helsingin vaalipiiri,2
Joensuu,2012,Uudenmaan vaalipiiri,2
Joensuu,2005,Kymen vaalipiiri,2
Joensuu,2010,Mikkelin vaalipiiri,1
Joensuu,2006,Uudenmaan vaalipiiri,5
Joensuu,2006,Uudenmaan läänin vaalipiiri,1
Joensuu,2007,Pohjois-Karjalan vaalipiiri,9
Joensuu,2004,Lapin vaalipiiri,3
Joensuu,2006,Kuopion vaalipiiri,3
Joensuu,2004,Pohjois-Karjalan läänin vaalipiiri,17
Joensuu,2008,Vaasan vaalipiiri,1
Joensuu,2010,Keski-Suomen vaalipiiri,3
Joensuu,2008,Lapin vaalipiiri,1
Joensuu,2010,Pirkanmaan vaalipiiri,1
Joensuu,2008,Uudenmaan vaalipiiri,6
Joensuu,2006,Mikkelin vaalipiiri,3
Joensuu,2011,Pohjois-Karjalan läänin vaalipiiri,1
Joensuu,2009,Pirkanmaan vaalipiiri,2
Joensuu,2004,Pirkanmaan vaalipiiri,2
Joensuu,2005,Kymen läänin vaalipiiri,2
Joensuu,2009,Helsingin vaalipiiri,1
Joensuu,2006,Pohjois-Savon vaalipiiri,2
Joensuu,2007,Kuopion vaalipiiri,1
Joensuu,2010,Etelä-Savon vaalipiiri,2
Joensuu,2009,Pohjois-Karjalan läänin vaalipiiri,7
Joensuu,2004,Kymen läänin vaalipiiri,1
Joensuu,2010,Satakunnan vaalipiiri,1
Joensuu,2008,Kymen vaalipiiri,2
Joensuu,2007,Hämeen vaalipiiri,2
Joensuu,2006,Hämeen vaalipiiri,2
Joensuu,2008,Kymen läänin vaalipiiri,1
Joensuu,2004,Vaasan läänin vaalipiiri,1
Joensuu,2009,Oulun läänin vaalipiiri,2
Joensuu,2012,Pohjois-Karjalan läänin vaalipiiri,3
Joensuu,2006,Kymen vaalipiiri,4
Joensuu,2005,Vaasan läänin vaalipiiri,1
Joensuu,2010,Keski-Suomen läänin vaalipiiri,1
Joensuu,2005,Hämeen läänin pohjoinen vaalipiiri,1
Joensuu,2005,Kuopion vaalipiiri,3
Joensuu,2008,Etelä-Savon vaalipiiri,1
Joensuu,2013,Vaasan vaalipiiri,1
Joensuu,2006,Hämeen läänin pohjoinen vaalipiiri,1
Joensuu,2006,Kymen läänin vaalipiiri,1
Joensuu,2005,Vaasan vaalipiiri,3
Joensuu,2006,Keski-Suomen läänin vaalipiiri,1
Joensuu,2010,Helsingin vaalipiiri,4
Joensuu,2009,Kymen läänin vaalipiiri,2
Joensuu,2004,Kuopion vaalipiiri,1
Joensuu,2007,Satakunnan vaalipiiri,1
Joensuu,2010,Oulun vaalipiiri,2
Joensuu,2013,Keski-Suomen vaalipiiri,2
Joensuu,2004,Kymen vaalipiiri,1
Joensuu,2010,Kymen läänin vaalipiiri,3
Joensuu,2004,Vaasan vaalipiiri,1
Joensuu,2007,Kymen läänin vaalipiiri,3
Joensuu,2008,Keski-Suomen läänin vaalipiiri,2
Joensuu,2006,Kuopion läänin vaalipiiri,1
Joensuu,2012,Oulun vaalipiiri,1
Joensuu,2004,Hämeen läänin eteläinen vaalipiiri,2
Joensuu,2007,Uudenmaan vaalipiiri,2
Joensuu,2005,Keski-Suomen vaalipiiri,1
Joensuu,2012,NaN,1
Joensuu,2013,Hämeen läänin eteläinen vaalipiiri,1
Joensuu,2008,Hämeen vaalipiiri,1
Joensuu,2004,Mikkelin vaalipiiri,3
Joensuu,2011,Vaasan vaalipiiri,1
Joensuu,2004,Oulun vaalipiiri,1
Joensuu,2006,Varsinais-Suomen vaalipiiri,1
Joensuu,2010,Pohjois-Savon vaalipiiri,1
Joensuu,2012,Varsinais-Suomen vaalipiiri,1
Joensuu,2012,Hämeen läänin pohjoinen vaalipiiri,2
Joensuu,2005,Pohjois-Savon vaalipiiri,1
Joensuu,2010,Uudenmaan vaalipiiri,1
Joensuu,2013,Hämeen vaalipiiri,1
Joensuu,2012,Vaasan vaalipiiri,1
Joensuu,2004,Turun läänin pohjoinen vaalipiiri,1
Joensuu,2007,Etelä-Savon vaalipiiri,1
Joensuu,2009,Kuopion vaalipiiri,1
Joensuu,2005,Turun läänin eteläinen vaalipiiri,1
Joensuu,2007,Pirkanmaan vaalipiiri,2
Joensuu,2006,Helsingin vaalipiiri,1
Joensuu,2009,Vaasan vaalipiiri,1
Joensuu,2006,Oulun läänin vaalipiiri,1
Joensuu,2012,Pirkanmaan vaalipiiri,1
Joensuu,2005,Oulun läänin vaalipiiri,1
Joensuu,2005,Hämeen läänin eteläinen vaalipiiri,1
Joensuu,2004,Satakunnan vaalipiiri,1
Joensuu,2009,Pohjois-Savon vaalipiiri,2
Joensuu,2004,Helsingin vaalipiiri,1
Joensuu,2005,Mikkelin vaalipiiri,1
Joensuu,2010,Varsinais-Suomen vaalipiiri,1
Joensuu,2009,Hämeen läänin eteläinen vaalipiiri,1
Joensuu,2007,Varsinais-Suomen vaalipiiri,1
Joensuu,2009,Oulun vaalipiiri,1
Joensuu,2010,Vaasan vaalipiiri,1
Joensuu,2013,Varsinais-Suomen vaalipiiri,1
Lappeenranta,2006,Kymen vaalipiiri,20
Lappeenranta,2011,Kymen vaalipiiri,12
Lappeenranta,2010,Hämeen läänin pohjoinen vaalipiiri,1
Lappeenranta,2013,Pirkanmaan vaalipiiri,9
Lappeenranta,2006,Uudenmaan läänin vaalipiiri,1
Lappeenranta,2009,Hämeen vaalipiiri,1
Lappeenranta,2009,Kymen läänin vaalipiiri,3
Lappeenranta,2004,Kymen vaalipiiri,13
Lappeenranta,2008,Keski-Suomen vaalipiiri,1
Lappeenranta,2010,Hämeen läänin eteläinen vaalipiiri,1
Lappeenranta,2012,Kymen vaalipiiri,19
Lappeenranta,2006,Kymen läänin vaalipiiri,4
Lappeenranta,2009,Hämeen läänin eteläinen vaalipiiri,1
Lappeenranta,2012,Hämeen vaalipiiri,2
Lappeenranta,2013,Kymen vaalipiiri,46
Lappeenranta,2008,Varsinais-Suomen vaalipiiri,1
Lappeenranta,2009,Kymen vaalipiiri,18
Lappeenranta,2009,Keski-Suomen vaalipiiri,1
Lappeenranta,2005,Helsingin kaupungin vaalipiiri,1
Lappeenranta,2010,Kymen vaalipiiri,7
Lappeenranta,2010,Pohjois-Karjalan läänin vaalipiiri,4
Lappeenranta,2005,Kymen vaalipiiri,15
Lappeenranta,2005,Turun läänin pohjoinen vaalipiiri,1
Lappeenranta,2007,Kymen vaalipiiri,15
Lappeenranta,2013,Lapin vaalipiiri,2
Lappeenranta,2004,Kuopion vaalipiiri,3
Lappeenranta,2004,Kymen läänin vaalipiiri,5
Lappeenranta,2012,Varsinais-Suomen vaalipiiri,2
Lappeenranta,2005,Kymen läänin vaalipiiri,4
Lappeenranta,2006,Helsingin vaalipiiri,1
Lappeenranta,2010,Kymen läänin vaalipiiri,2
Lappeenranta,2011,Kymen läänin vaalipiiri,3
Lappeenranta,2008,Kuopion vaalipiiri,1
Lappeenranta,2004,Uudenmaan vaalipiiri,1
Lappeenranta,2006,Pohjois-Karjalan läänin vaalipiiri,1
Lappeenranta,2008,Kymen vaalipiiri,11
Lappeenranta,2004,Lapin vaalipiiri,1
Lappeenranta,2010,Helsingin kaupungin vaalipiiri,1
Lappeenranta,2013,Hämeen vaalipiiri,3
Lappeenranta,2012,Pirkanmaan vaalipiiri,4
Lappeenranta,2010,Uudenmaan läänin vaalipiiri,1
Lappeenranta,2011,Pirkanmaan vaalipiiri,1
Lappeenranta,2013,Varsinais-Suomen vaalipiiri,4
Lappeenranta,2005,Kuopion vaalipiiri,2
Lappeenranta,2013,Oulun vaalipiiri,1
Lappeenranta,2006,Oulun vaalipiiri,1
Lappeenranta,2013,Vaasan vaalipiiri,2
Lappeenranta,2004,Hämeen läänin eteläinen vaalipiiri,1
Lappeenranta,2006,Satakunnan vaalipiiri,1
Lappeenranta,2009,Uudenmaan vaalipiiri,1
Lappeenranta,2008,Uudenmaan vaalipiiri,6
Lappeenranta,2005,Keski-Suomen vaalipiiri,1
Lappeenranta,2010,Pirkanmaan vaalipiiri,2
Lappeenranta,2009,Oulun vaalipiiri,1
Lappeenranta,2007,Pohjois-Karjalan läänin vaalipiiri,2
Lappeenranta,2009,Kuopion vaalipiiri,1
Lappeenranta,2006,Pohjois-Karjalan vaalipiiri,1
Lappeenranta,2012,Vaasan vaalipiiri,1
Lappeenranta,2007,Kymen läänin vaalipiiri,2
Lappeenranta,2006,Mikkelin vaalipiiri,1
Lappeenranta,2007,Keski-Suomen läänin vaalipiiri,1
Lappeenranta,2012,Etelä-Savon vaalipiiri,1
Lappeenranta,2011,Hämeen läänin pohjoinen vaalipiiri,1
Lappeenranta,2006,Pohjois-Savon vaalipiiri,1
Lappeenranta,2013,Helsingin vaalipiiri,2
Lappeenranta,2007,Uudenmaan vaalipiiri,2
Lappeenranta,2009,Pohjois-Savon vaalipiiri,1
Lappeenranta,2010,Helsingin vaalipiiri,1
Lappeenranta,2008,Kymen läänin vaalipiiri,2
Lappeenranta,2006,Uudenmaan vaalipiiri,2
Lappeenranta,2005,Varsinais-Suomen vaalipiiri,1
Lappeenranta,2005,Uudenmaan vaalipiiri,1
Lappeenranta,2012,Pohjois-Savon vaalipiiri,1
Lappeenranta,2004,Pohjois-Karjalan vaalipiiri,1
Lappeenranta,2004,Satakunnan vaalipiiri,1
Lappeenranta,2005,Hämeen läänin eteläinen vaalipiiri,1
Lappeenranta,2011,Keski-Suomen vaalipiiri,2
Lappeenranta,2013,Keski-Suomen läänin vaalipiiri,1
Lappeenranta,2010,Uudenmaan vaalipiiri,1
Lappeenranta,2013,Uudenmaan vaalipiiri,1
Lappeenranta,2004,Helsingin vaalipiiri,1
Lappeenranta,2013,Satakunnan vaalipiiri,1
Lappeenranta,2008,Helsingin vaalipiiri,1
Lappeenranta,2008,Pohjois-Karjalan läänin vaalipiiri,1
Lappeenranta,2009,Lapin vaalipiiri,1
Hämeenlinna,2005,Helsingin vaalipiiri,2
Hämeenlinna,2007,Vaasan vaalipiiri,2
Hämeenlinna,2009,Helsingin kaupungin vaalipiiri,3
Hämeenlinna,2009,Hämeen vaalipiiri,8
Hämeenlinna,2009,Lapin vaalipiiri,1
Hämeenlinna,2011,Vaasan vaalipiiri,3
Hämeenlinna,2005,Hämeen vaalipiiri,5
Hämeenlinna,2007,Hämeen vaalipiiri,6
Hämeenlinna,2011,Uudenmaan vaalipiiri,2
Hämeenlinna,2012,Hämeen vaalipiiri,6
Hämeenlinna,2010,Keski-Suomen vaalipiiri,2
Hämeenlinna,2006,Vaasan vaalipiiri,4
Hämeenlinna,2009,Hämeen läänin eteläinen vaalipiiri,5
Hämeenlinna,2011,Mikkelin vaalipiiri,2
Hämeenlinna,2005,Vaasan läänin vaalipiiri,1
Hämeenlinna,2007,Uudenmaan vaalipiiri,4
Hämeenlinna,2008,Etelä-Savon vaalipiiri,1
Hämeenlinna,2009,Keski-Suomen vaalipiiri,1
Hämeenlinna,2005,Keski-Suomen vaalipiiri,4
Hämeenlinna,2013,Hämeen vaalipiiri,9
Hämeenlinna,2009,Helsingin vaalipiiri,2
Hämeenlinna,2013,Uudenmaan vaalipiiri,2
Hämeenlinna,2005,Uudenmaan vaalipiiri,4
Hämeenlinna,2006,Hämeen läänin eteläinen vaalipiiri,5
Hämeenlinna,2008,Hämeen vaalipiiri,7
Hämeenlinna,2010,Vaasan vaalipiiri,1
Hämeenlinna,2011,Etelä-Savon vaalipiiri,1
Hämeenlinna,2006,Hämeen vaalipiiri,12
Hämeenlinna,2007,Mikkelin vaalipiiri,1
Hämeenlinna,2005,Helsingin kaupungin vaalipiiri,2
Hämeenlinna,2004,Hämeen läänin pohjoinen vaalipiiri,2
Hämeenlinna,2004,Pirkanmaan vaalipiiri,4
Hämeenlinna,2005,Kymen vaalipiiri,2
Hämeenlinna,2011,Hämeen vaalipiiri,2
Hämeenlinna,2009,Kymen vaalipiiri,1
Hämeenlinna,2006,Uudenmaan vaalipiiri,2
Hämeenlinna,2008,Uudenmaan vaalipiiri,3
Hämeenlinna,2011,Varsinais-Suomen vaalipiiri,2
Hämeenlinna,2009,Etelä-Savon vaalipiiri,1
Hämeenlinna,2005,Varsinais-Suomen vaalipiiri,1
Hämeenlinna,2005,Hämeen läänin eteläinen vaalipiiri,7
Hämeenlinna,2005,Pirkanmaan vaalipiiri,1
Hämeenlinna,2009,Pirkanmaan vaalipiiri,1
Hämeenlinna,2006,Oulun läänin vaalipiiri,1
Hämeenlinna,2013,Oulun vaalipiiri,1
Hämeenlinna,2007,Pirkanmaan vaalipiiri,1
Hämeenlinna,2010,Pirkanmaan vaalipiiri,2
Hämeenlinna,2004,Vaasan vaalipiiri,1
Hämeenlinna,2011,Keski-Suomen vaalipiiri,1
Hämeenlinna,2005,Mikkelin vaalipiiri,1
Hämeenlinna,2007,Helsingin kaupungin vaalipiiri,2
Hämeenlinna,2005,Kuopion läänin vaalipiiri,1
Hämeenlinna,2012,Uudenmaan vaalipiiri,1
Hämeenlinna,2013,Kymen vaalipiiri,2
Hämeenlinna,2007,Helsingin vaalipiiri,1
Hämeenlinna,2010,Helsingin kaupungin vaalipiiri,3
Hämeenlinna,2006,Keski-Suomen vaalipiiri,3
Hämeenlinna,2012,Keski-Suomen vaalipiiri,1
Hämeenlinna,2013,Pirkanmaan vaalipiiri,2
Hämeenlinna,2008,Kymen vaalipiiri,1
Hämeenlinna,2013,Varsinais-Suomen vaalipiiri,1
Hämeenlinna,2011,Lapin vaalipiiri,1
Hämeenlinna,2005,Oulun läänin vaalipiiri,1
Hämeenlinna,2006,Uudenmaan läänin vaalipiiri,1
Hämeenlinna,2005,Vaasan vaalipiiri,2
Hämeenlinna,2012,Vaasan vaalipiiri,2
Hämeenlinna,2010,Hämeen vaalipiiri,3
Hämeenlinna,2005,Kymen läänin vaalipiiri,2
Hämeenlinna,2010,Uudenmaan vaalipiiri,2
Hämeenlinna,2008,Keski-Suomen vaalipiiri,1
Hämeenlinna,2013,Mikkelin vaalipiiri,2
Hämeenlinna,2013,Hämeen läänin eteläinen vaalipiiri,1
Hämeenlinna,2008,Pirkanmaan vaalipiiri,2
Hämeenlinna,2006,Kuopion vaalipiiri,2
Hämeenlinna,2004,Helsingin kaupungin vaalipiiri,2
Hämeenlinna,2009,Uudenmaan vaalipiiri,1
Hämeenlinna,2009,Pohjois-Karjalan läänin vaalipiiri,1
Hämeenlinna,2007,Hämeen läänin eteläinen vaalipiiri,2
Hämeenlinna,2006,Pirkanmaan vaalipiiri,1
Hämeenlinna,2005,Satakunnan vaalipiiri,1
Hämeenlinna,2013,Vaasan vaalipiiri,1
Hämeenlinna,2008,Oulun läänin vaalipiiri,1
Hämeenlinna,2012,Oulun vaalipiiri,1
Hämeenlinna,2006,Pohjois-Savon vaalipiiri,1
Hämeenlinna,2004,Varsinais-Suomen vaalipiiri,1
Hämeenlinna,2013,Keski-Suomen vaalipiiri,1
Hämeenlinna,2005,Turun läänin pohjoinen vaalipiiri,1
Hämeenlinna,2010,Varsinais-Suomen vaalipiiri,1
Hämeenlinna,2008,Helsingin kaupungin vaalipiiri,1
Hämeenlinna,2010,Helsingin vaalipiiri,1
Hämeenlinna,2009,Pohjois-Savon vaalipiiri,1
Vaasa,2008,Keski-Suomen vaalipiiri,3
Vaasa,2012,Vaasan vaalipiiri,36
Vaasa,2009,Vaasan vaalipiiri,31
Vaasa,2008,Helsingin vaalipiiri,3
Vaasa,2006,Vaasan läänin vaalipiiri,8
Vaasa,2007,Keski-Suomen vaalipiiri,3
Vaasa,2004,Vaasan läänin vaalipiiri,6
Vaasa,2004,Vaasan vaalipiiri,8
Vaasa,2006,Mikkelin vaalipiiri,1
Vaasa,2005,Vaasan läänin vaalipiiri,8
Vaasa,2011,Vaasan vaalipiiri,31
Vaasa,2009,Keski-Suomen vaalipiiri,4
Vaasa,2011,Kuopion vaalipiiri,1
Vaasa,2013,Vaasan vaalipiiri,19
Vaasa,2007,Kymen vaalipiiri,1
Vaasa,2007,Pirkanmaan vaalipiiri,3
Vaasa,2013,Uudenmaan vaalipiiri,6
Vaasa,2013,Hämeen läänin eteläinen vaalipiiri,2
Vaasa,2009,Satakunnan vaalipiiri,2
Vaasa,2012,Kymen vaalipiiri,1
Vaasa,2009,Hämeen läänin eteläinen vaalipiiri,1
Vaasa,2008,Varsinais-Suomen vaalipiiri,1
Vaasa,2004,Pohjois-Karjalan läänin vaalipiiri,2
Vaasa,2010,Vaasan vaalipiiri,21
Vaasa,2013,Kymen vaalipiiri,2
Vaasa,2007,Pohjois-Karjalan läänin vaalipiiri,2
Vaasa,2009,Turun läänin pohjoinen vaalipiiri,1
Vaasa,2011,Keski-Suomen vaalipiiri,2
Vaasa,2006,Turun läänin eteläinen vaalipiiri,1
Vaasa,2012,Pirkanmaan vaalipiiri,1
Vaasa,2008,Vaasan vaalipiiri,19
Vaasa,2006,Vaasan vaalipiiri,11
Vaasa,2009,Oulun vaalipiiri,3
Vaasa,2005,Keski-Suomen vaalipiiri,4
Vaasa,2008,Vaasan läänin vaalipiiri,2
Vaasa,2008,Pohjois-Karjalan vaalipiiri,1
Vaasa,2004,Keski-Suomen vaalipiiri,3
Vaasa,2007,Vaasan vaalipiiri,17
Vaasa,2010,Varsinais-Suomen vaalipiiri,1
Vaasa,2009,Uudenmaan vaalipiiri,3
Vaasa,2010,Helsingin vaalipiiri,4
Vaasa,2007,Uudenmaan vaalipiiri,3
Vaasa,2010,Keski-Suomen vaalipiiri,9
Vaasa,2008,Pohjois-Karjalan läänin vaalipiiri,1
Vaasa,2005,Kymen läänin vaalipiiri,1
Vaasa,2006,Keski-Suomen vaalipiiri,3
Vaasa,2004,Uudenmaan vaalipiiri,1
Vaasa,2004,Hämeen vaalipiiri,1
Vaasa,2011,Oulun vaalipiiri,4
Vaasa,2012,Keski-Suomen vaalipiiri,2
Vaasa,2009,Helsingin vaalipiiri,3
Vaasa,2005,Uudenmaan vaalipiiri,2
Vaasa,2008,Hämeen vaalipiiri,1
Vaasa,2012,Varsinais-Suomen vaalipiiri,1
Vaasa,2005,Helsingin vaalipiiri,2
Vaasa,2013,Keski-Suomen vaalipiiri,3
Vaasa,2006,Hämeen läänin pohjoinen vaalipiiri,1
Vaasa,2006,Uudenmaan vaalipiiri,3
Vaasa,2009,Vaasan läänin vaalipiiri,1
Vaasa,2011,Oulun läänin vaalipiiri,1
Vaasa,2006,Helsingin kaupungin vaalipiiri,1
Vaasa,2010,Helsingin kaupungin vaalipiiri,2
Vaasa,2011,Pohjois-Karjalan vaalipiiri,1
Vaasa,2008,Pirkanmaan vaalipiiri,2
Vaasa,2007,Vaasan läänin vaalipiiri,1
Vaasa,2006,Kymen läänin vaalipiiri,1
Vaasa,2013,Pirkanmaan vaalipiiri,3
Vaasa,2005,Turun läänin eteläinen vaalipiiri,1
Vaasa,2005,Helsingin kaupungin vaalipiiri,1
Vaasa,2013,Kuopion vaalipiiri,3
Vaasa,2010,Uudenmaan vaalipiiri,1
Vaasa,2008,Kymen läänin vaalipiiri,1
Vaasa,2006,Pohjois-Savon vaalipiiri,1
Vaasa,2006,Hämeen vaalipiiri,1
Vaasa,2009,Varsinais-Suomen vaalipiiri,1
Vaasa,2004,Pirkanmaan vaalipiiri,2
Vaasa,2009,Helsingin kaupungin vaalipiiri,2
Vaasa,2010,Vaasan läänin vaalipiiri,1
Vaasa,2005,Vaasan vaalipiiri,7
Vaasa,2008,Kuopion vaalipiiri,1
Vaasa,2010,Pohjois-Savon vaalipiiri,1
Vaasa,2010,Hämeen läänin eteläinen vaalipiiri,1
Vaasa,2007,Varsinais-Suomen vaalipiiri,1
Vaasa,2011,Pohjois-Savon vaalipiiri,1
Vaasa,2007,Satakunnan vaalipiiri,2
Vaasa,2012,Oulun vaalipiiri,2
Vaasa,2011,Uudenmaan vaalipiiri,1
Vaasa,2006,Pohjois-Karjalan vaalipiiri,1
Vaasa,2013,Helsingin vaalipiiri,1
Vaasa,2008,Lapin vaalipiiri,1
Vaasa,2010,Hämeen vaalipiiri,1
Vaasa,2004,Satakunnan vaalipiiri,1
Vaasa,2007,Turun läänin eteläinen vaalipiiri,1
Vaasa,2010,Pirkanmaan vaalipiiri,1
Vaasa,2013,Varsinais-Suomen vaalipiiri,1
Vaasa,2013,Pohjois-Karjalan läänin vaalipiiri,1
Vaasa,2012,Satakunnan vaalipiiri,1
Vaasa,2012,Etelä-Savon vaalipiiri,1
Vaasa,2009,Hämeen vaalipiiri,1
Vaasa,2006,Kymen vaalipiiri,1
Vaasa,2009,Pirkanmaan vaalipiiri,1
Vaasa,2005,Pirkanmaan vaalipiiri,1
Vaasa,2013,Keski-Suomen läänin vaalipiiri,1
Vaasa,2013,Satakunnan vaalipiiri,1
Vaasa,2012,Uudenmaan vaalipiiri,1
Vaasa,2007,Turun läänin pohjoinen vaalipiiri,1
Vaasa,2005,Pohjois-Karjalan vaalipiiri,1
Vaasa,2009,Hämeen läänin pohjoinen vaalipiiri,1
Seinäjoki,2004,Satakunnan vaalipiiri,1
Seinäjoki,2005,Keski-Suomen vaalipiiri,3
Seinäjoki,2010,Pohjois-Karjalan läänin vaalipiiri,4
Seinäjoki,2011,Vaasan vaalipiiri,11
Seinäjoki,2008,Oulun läänin vaalipiiri,3
Seinäjoki,2010,Keski-Suomen vaalipiiri,6
Seinäjoki,2006,Oulun läänin vaalipiiri,3
Seinäjoki,2007,Pohjois-Karjalan läänin vaalipiiri,1
Seinäjoki,2005,Kuopion vaalipiiri,5
Seinäjoki,2012,Vaasan vaalipiiri,13
Seinäjoki,2005,Turun läänin pohjoinen vaalipiiri,2
Seinäjoki,2005,Vaasan vaalipiiri,15
Seinäjoki,2004,Vaasan vaalipiiri,11
Seinäjoki,2009,Vaasan vaalipiiri,19
Seinäjoki,2007,Keski-Suomen vaalipiiri,1
Seinäjoki,2004,Keski-Suomen vaalipiiri,2
Seinäjoki,2005,Vaasan läänin vaalipiiri,12
Seinäjoki,2006,Keski-Suomen vaalipiiri,6
Seinäjoki,2004,Vaasan läänin vaalipiiri,10
Seinäjoki,2010,Vaasan vaalipiiri,7
Seinäjoki,2005,Kymen läänin vaalipiiri,2
Seinäjoki,2008,Vaasan vaalipiiri,13
Seinäjoki,2008,Helsingin vaalipiiri,2
Seinäjoki,2011,Helsingin vaalipiiri,2
Seinäjoki,2006,Pohjois-Karjalan läänin vaalipiiri,2
Seinäjoki,2006,Vaasan vaalipiiri,18
Seinäjoki,2010,Pohjois-Savon vaalipiiri,1
Seinäjoki,2011,Kymen vaalipiiri,4
Seinäjoki,2004,Turun läänin eteläinen vaalipiiri,1
Seinäjoki,2013,Vaasan vaalipiiri,17
Seinäjoki,2008,Pohjois-Karjalan vaalipiiri,1
Seinäjoki,2008,Vaasan läänin vaalipiiri,3
Seinäjoki,2005,Lapin vaalipiiri,1
Seinäjoki,2007,Vaasan vaalipiiri,4
Seinäjoki,2005,Uudenmaan vaalipiiri,2
Seinäjoki,2013,Pirkanmaan vaalipiiri,3
Seinäjoki,2013,Vaasan läänin vaalipiiri,3
Seinäjoki,2011,Keski-Suomen vaalipiiri,5
Seinäjoki,2009,Mikkelin vaalipiiri,1
Seinäjoki,2006,Hämeen läänin eteläinen vaalipiiri,5
Seinäjoki,2006,Hämeen vaalipiiri,3
Seinäjoki,2007,Satakunnan vaalipiiri,4
Seinäjoki,2008,Pirkanmaan vaalipiiri,2
Seinäjoki,2010,Hämeen läänin eteläinen vaalipiiri,1
Seinäjoki,2006,Vaasan läänin vaalipiiri,15
Seinäjoki,2005,Hämeen läänin eteläinen vaalipiiri,4
Seinäjoki,2009,Pohjois-Savon vaalipiiri,2
Seinäjoki,2013,Hämeen vaalipiiri,2
Seinäjoki,2007,Vaasan läänin vaalipiiri,3
Seinäjoki,2013,Varsinais-Suomen vaalipiiri,1
Seinäjoki,2008,Pohjois-Karjalan läänin vaalipiiri,1
Seinäjoki,2013,Keski-Suomen vaalipiiri,2
Seinäjoki,2009,Oulun vaalipiiri,1
Seinäjoki,2006,Pohjois-Savon vaalipiiri,4
Seinäjoki,2004,Lapin läänin vaalipiiri,1
Seinäjoki,2004,Oulun läänin vaalipiiri,1
Seinäjoki,2013,Kymen vaalipiiri,4
Seinäjoki,2012,Pirkanmaan vaalipiiri,2
Seinäjoki,2009,Kuopion vaalipiiri,1
Seinäjoki,2011,Oulun vaalipiiri,1
Seinäjoki,2006,Oulun vaalipiiri,2
Seinäjoki,2011,Pohjois-Savon vaalipiiri,1
Seinäjoki,2009,Turun läänin pohjoinen vaalipiiri,1
Seinäjoki,2011,Hämeen vaalipiiri,1
Seinäjoki,2004,Mikkelin vaalipiiri,1
Seinäjoki,2006,Kuopion vaalipiiri,3
Seinäjoki,2008,Keski-Suomen vaalipiiri,1
Seinäjoki,2009,Keski-Suomen vaalipiiri,2
Seinäjoki,2004,Kuopion vaalipiiri,1
Seinäjoki,2006,Pirkanmaan vaalipiiri,2
Seinäjoki,2005,Hämeen vaalipiiri,2
Seinäjoki,2006,Hämeen läänin pohjoinen vaalipiiri,2
Seinäjoki,2009,Hämeen vaalipiiri,1
Seinäjoki,2012,Kymen vaalipiiri,1
Seinäjoki,2009,Helsingin vaalipiiri,1
Seinäjoki,2009,Hämeen läänin pohjoinen vaalipiiri,1
Seinäjoki,2012,Uudenmaan vaalipiiri,2
Seinäjoki,2011,Hämeen läänin eteläinen vaalipiiri,1
Seinäjoki,2009,Satakunnan vaalipiiri,1
Seinäjoki,2007,Pirkanmaan vaalipiiri,3
Seinäjoki,2009,Varsinais-Suomen vaalipiiri,1
Seinäjoki,2004,Hämeen vaalipiiri,1
Seinäjoki,2006,Pohjois-Karjalan vaalipiiri,1
Seinäjoki,2010,Oulun läänin vaalipiiri,1
Seinäjoki,2006,Varsinais-Suomen vaalipiiri,1
Seinäjoki,2006,Uudenmaan vaalipiiri,1
Seinäjoki,2008,Hämeen läänin eteläinen vaalipiiri,1
